,molecule_pref_name,molecule_chembl_id,canonical_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
57,SULFAGUANIDINE,CHEMBL338802,N=C(N)NS(=O)(=O)c1ccc(N)cc1,11.381131897203325,11.381131897203325,0.015648148148148744,-3.731388888888888,0.2992027059784887,10.857142857142858,214.25,204.16999999999996,214.05244656,76,0,0.263640530520305,-0.39872771712743993,0.39872771712743993,0.263640530520305,1.2857142857142858,1.7857142857142858,2.2142857142857144,32.23327087870148,10.319171587869697,2.1287413068708667,-2.048257293782844,2.101572447856358,-2.35113402108684,7.8966833770566005,0.5920301521306732,2.0192017449044517,3.047486126365013,437.2625285893112,10.767584713501616,7.1888464865293455,8.005343067457071,6.41552078507628,3.6402990980327417,5.123462345627133,2.5882095886329037,4.270611830042419,1.4347218903200591,2.8161317992475894,0.8506631752064354,1.752417034207456,-1.7599999999999998,944.9864166152834,10.32169934640523,3.5425546321945207,2.361749127986134,81.47211570320692,11.46733495432437,0.0,5.959554568743835,0.0,10.023291153407584,0.0,5.409283605791522,13.139891848781026,0.0,0.0,0.0,24.26546827384644,5.687386274683562,4.895483475517775,8.417796984328938,21.670231996834982,5.409283605791522,4.722094864452088,5.733667477162185,4.895483475517775,5.733667477162185,24.26546827384644,0.0,0.0,16.189429818776457,5.687386274683562,0.0,0.0,14.377351553072772,10.023291153407584,5.409283605791522,0.0,29.160951749364212,0.0,0.0,0.0,122.05999999999999,15.982845722151419,8.417796984328938,0.0,4.895483475517775,5.687386274683562,0.0,24.26546827384644,0.0,4.722094864452088,0.0,16.876618560115894,24.60961451247165,0.0,0.015648148148148744,6.804308547493071,10.767774313429076,-0.6233101851851843,5.57402021919879,0.0,0.0,-3.731388888888888,0.0,14,6,6,0,0,0,1,0,1,4,4,7,2,0,0,0,1,-0.5594299999999999,53.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,BENZYLPENICILLIN,CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,12.26831884605694,12.26831884605694,0.2021415186444946,-1.0070258455769816,0.7977632704521286,28.0,334.39700000000005,316.25300000000004,334.09872805599997,122,0,0.3273993847026587,-0.4796728023655438,0.4796728023655438,0.3273993847026587,1.3043478260869565,1.9565217391304348,2.5652173913043477,32.16690614916108,9.956816977411957,2.6362075433409973,-2.4313369018698783,2.5022450893783805,-2.7029184926640646,8.013146257169778,-0.16058803827234666,2.741987834077,1.66490359617118,661.3038986246087,16.775656403009393,12.853329287558925,13.669825868486651,10.809367635193633,7.371634471739616,8.25128728299451,6.30570597673362,8.076591116106181,4.198926417267647,5.770457012115132,3.151138395146921,4.776534984756248,-2.02,129114.72313101777,15.859752401338886,5.559882097428595,2.692385835603269,137.78076788790858,15.323225729697514,17.45755447126466,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,11.761884949391115,30.33183534230805,19.410925891078243,4.747022453217559,6.4208216229260096,19.490138947056174,29.545549696045974,0.0,10.216698334856808,0.0,42.47287294678948,0.0,35.89528683400505,0.0,0.0,5.316788604006331,0.0,0.0,11.761884949391115,49.994678796828254,20.804433175141472,0.0,19.410925891078243,30.33183534230805,0.0,0.0,0.0,86.71000000000001,22.80000939946533,19.490138947056174,0.0,23.60905389459776,0.0,5.563451491696996,16.66179468024159,0.0,44.179309741689295,5.316788604006331,0.0,-0.5783058915140893,1.4237074305030653,37.19097428557031,11.789438746504457,0.8717091967960027,-1.5549260303422452,7.784420219356601,0.2021415186444946,3.6208405244813973,0.0,0.4375,23,2,6,0,2,2,1,0,1,4,2,7,4,0,2,2,3,0.8607999999999998,85.80450000000005,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,TRIMETHOPRIM,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5.848108465608465,5.848108465608465,0.15383521013751933,0.15383521013751933,0.8533555071280713,10.238095238095237,290.32300000000004,272.179,290.13789043599996,112,0,0.22143163563823992,-0.492704456320783,0.492704456320783,0.22143163563823992,1.0,1.619047619047619,2.0952380952380953,16.52993347195911,10.055552244613876,2.1399393089102285,-2.1406715543834265,2.3834285564495867,-2.042787807497693,5.5506903341166005,0.3236341838938232,2.4853784144068674,2.3975621374281344,621.1065134129683,15.405412915006313,12.213030189526183,12.213030189526183,10.083248657969117,6.243969313434721,6.243969313434721,4.349044905413231,4.349044905413231,3.0357491073552594,3.0357491073552594,2.0278360837453957,2.0278360837453957,-2.7,52230.22737876032,14.703769228704127,6.167313394785921,3.07337613550987,122.40797882758652,25.67792381572452,5.817862777835028,11.49902366656781,11.6978511142704,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,0.0,17.696185628620217,18.18111668623608,21.3293926238326,14.210588861400147,11.766202058821523,0.0,9.967957041894417,0.0,6.4208216229260096,32.796727578156975,29.456480691930288,0.0,17.248535499851716,25.67792381572452,11.766202058821523,17.248535499851716,0.0,31.297349665727015,6.4208216229260096,0.0,11.126902983393991,18.329577708536295,0.0,0.0,0.0,105.51,0.0,0.0,0.0,5.948339280986494,29.48721990061275,11.126902983393991,0.0,27.526236195445676,12.13273413692322,9.967957041894417,25.67792381572452,15.924874707790472,0.0,7.900371315192744,0.0,13.050571864369664,2.228001325657803,3.7165684051398338,2.1425385015117158,0.0,4.703740547004436,0.2857142857142857,21,4,7,0,0,0,1,1,2,7,2,7,5,0,0,0,2,1.2575999999999998,79.76080000000003,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,8-AMINOQUINOLINE,CHEMBL99932,Nc1cccc2cccnc12,5.6937037037037035,5.6937037037037035,0.7389814814814817,0.7389814814814817,0.5725810426076291,10.181818181818182,144.17699999999996,136.11299999999997,144.068748256,54,0,0.093057443637379,-0.39696329436553707,0.39696329436553707,0.093057443637379,1.0909090909090908,1.9090909090909092,2.727272727272727,14.700560583535758,10.177528240681626,1.938925239564111,-1.972510067180609,2.1597246492854096,-1.870772189688675,5.882157571501006,1.4137388282170222,2.055950140473121,2.9131611636048604,376.7244463345712,7.681798275874712,5.988665479827339,5.988665479827339,5.377010097711745,3.4698395592097255,3.4698395592097255,2.422361223106256,2.422361223106256,1.663925634237561,1.663925634237561,1.1278154718261202,1.1278154718261202,-1.5700000000000003,505.7637345563877,6.160248407637458,2.234974333040861,0.9232172685828138,64.6726063291914,5.733667477162185,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,18.19910120538483,12.13273413692322,11.583067786077873,11.204086992299825,0.0,16.590311206764618,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,36.52867891392113,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,36.52867891392113,0.0,10.902924932081056,0.0,38.91,0.0,0.0,0.0,0.0,0.0,16.590311206764618,0.0,6.196843571613076,30.33183534230805,4.9839785209472085,5.733667477162185,0.0,0.0,4.1557407407407405,1.090277777777778,7.316944444444445,0.0,9.688333333333333,1.7487037037037036,0.0,0.0,0.0,11,2,2,0,0,0,1,1,2,2,1,2,0,0,0,0,2,1.817,46.155400000000014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,4-HYDROXYCHALCONE,CHEMBL7747,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,11.748742126480222,11.748742126480222,0.029004629629629353,-0.029004629629629353,0.6412736177915347,10.588235294117647,224.25900000000001,212.16299999999995,224.083729624,84,0,0.18535017575396712,-0.507966250779788,0.507966250779788,0.18535017575396712,0.9411764705882353,1.588235294117647,2.235294117647059,16.25466231000427,10.097678136648563,1.985398393256925,-1.9523263757401175,2.11036402098944,-1.9198516401900771,6.062521217272111,0.10429440326958772,2.386357119881365,2.1119604930862836,524.6080948683215,12.08757566981053,9.206314847049708,9.206314847049708,8.25402019542349,5.320465353073748,5.320465353073748,3.6551417303093974,3.6551417303093974,2.3785531377098628,2.3785531377098628,1.455989682497148,1.455989682497148,-2.349999999999999,9698.155335197867,11.144850411864978,5.12240119834202,3.0489524746038863,99.84947648880636,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,48.54058958606515,23.772205735454097,5.563451491696996,0.0,9.901064578912528,11.85926505319882,0.0,0.0,0.0,0.0,0.0,71.80022670638238,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,0.0,0.0,15.921440167465814,60.67332372298837,0.0,6.076020106833881,0.0,37.3,0.0,4.794537184071822,0.0,11.532756779648844,5.563451491696996,5.563451491696996,6.076020106833881,42.47422251760354,18.19910120538483,0.0,5.106527394840706,0.0,0.0,11.748742126480222,9.121053396692826,1.5505643214075757,0.1900100967588345,15.795892341351397,3.2604043839758123,0.0,0.0,0.0,17,1,2,0,0,0,2,0,2,2,1,2,3,0,0,0,2,3.2883000000000013,67.91330000000004,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,LINCOMYCIN,CHEMBL1447,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,12.848494189342404,12.848494189342404,0.2230404383975806,-1.4190300762816095,0.37034350763056995,39.925925925925924,406.54500000000013,372.27300000000014,406.21375780799997,158,0,0.23725857005784887,-0.3911735786036483,0.3911735786036483,0.23725857005784887,1.2962962962962963,1.962962962962963,2.5185185185185186,32.16652488704319,9.915449934621487,2.480919811244352,-2.436861990966551,2.300901028905108,-2.652534733684979,7.986427150044508,-0.210631883627711,2.9865070936692497,2.0940996593497245,494.47230643250566,20.300600429391718,16.485392396344206,17.30188897727193,12.704815018005776,9.618715508556196,10.906616610274954,7.797319456821317,8.73333959431813,5.655838794697986,6.5104164866685945,4.132293066921217,4.8115498812238915,-0.42,784871.9832588409,22.86480664857352,9.865354994496276,5.144545091390018,164.8164128830248,30.4797611371692,29.851863922562288,0.0,5.907179729351506,0.0,0.0,9.694446914922299,0.0,0.0,11.761884949391115,13.344558822616634,38.98672765789263,6.544756405912575,18.187648046044224,29.957509717234693,17.66906467874262,0.0,10.216698334856808,5.917906046161393,81.14945123676578,19.84819757210117,0.0,0.0,0.0,5.316788604006331,0.0,0.0,11.761884949391115,99.1209085802725,9.53140013787187,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,122.49000000000001,41.99767113945855,25.220646763434644,0.0,11.949020558499466,5.917906046161393,25.807221274690605,18.685622149081738,6.255769183511404,11.947581713527669,12.240525803696954,4.736862953800049,5.7186786607051765,1.1969403753541834,14.8586304537247,43.5333949857757,-0.7549621977783059,0.24465583196598772,-1.1960005668934257,-1.4959227185912327,4.484754416285698,1.9098307594515207,0.9444444444444444,27,5,8,0,2,2,0,0,0,8,5,9,7,0,2,2,2,-0.856999999999998,103.24090000000005,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,TOBRAMYCIN,CHEMBL1747,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,10.97178555681532,10.97178555681532,0.05423451724924555,-1.440677402069899,0.17400656822855506,52.6875,467.5200000000002,430.2240000000002,467.2591277640001,188,0,0.18564758953485266,-0.3935672815104058,0.3935672815104058,0.18564758953485266,0.71875,1.28125,1.84375,16.71891654688104,9.838839077937944,2.497145139980918,-2.4742452050746255,2.3028658923751744,-2.6780387398284393,5.006772200983839,-0.314470220033984,2.7472419311249543,1.6991706468763768,607.1880034640932,23.739758018147143,17.667143378704328,17.667143378704328,15.081825115717523,10.75904610808332,10.75904610808332,8.784966984839405,8.784966984839405,6.414988289339923,6.414988289339923,4.428017313305889,4.428017313305889,-0.5599999999999999,8788058.807249958,26.05189361507292,10.793525832364557,5.235544635959526,185.05057667605533,73.14842617521465,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,44.480088789403716,0.0,0.0,0.0,28.668337385810926,98.4207911231007,13.151638370425493,0.0,0.0,0.0,28.668337385810926,0.0,0.0,0.0,124.2634232218777,18.947451815200196,0.0,12.841643245852019,0.0,0.0,0.0,0.0,268.1700000000001,92.18602984176158,25.532636974203527,0.0,19.386399651764595,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,1.0,32,15,14,1,2,3,0,0,0,14,10,14,6,1,2,3,3,-6.295800000000006,108.37100000000002,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TETRACYCLINE,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,13.313695042831949,13.313695042831949,0.13483134920634998,-2.7450336592970523,0.3361104616305243,34.375,444.44000000000017,420.2480000000003,444.15326572799995,170,0,0.25545083550226955,-0.5096506200499406,0.5096506200499406,0.25545083550226955,1.15625,1.78125,2.34375,16.349699175563902,9.551796936412554,2.651285642757622,-2.5236262184563,2.559896447246597,-2.646058105542873,6.244441577254103,-0.15148277237746846,2.679151582051959,2.0479220271303857,1148.584974808633,23.911330893400947,17.656585109905265,17.656585109905265,14.772521257536154,9.970255028284184,9.970255028284184,8.961853968764313,8.961853968764313,7.022223248043207,7.022223248043207,5.50874701215858,5.50874701215858,-3.21,7541988.5274806805,22.00076096960224,6.644026762190543,2.4784840440451297,182.42923685321395,31.266304451365713,22.840946106665523,11.384295757348628,5.783244946364939,5.907179729351506,0.0,19.28352128306594,0.0,0.0,0.0,12.13273413692322,39.06972134812962,17.408916622392056,17.206343131828646,39.91624852641899,17.473669622081385,0.0,4.899909730850478,17.56947956948497,30.58850127373197,14.09534396535438,51.990542992229706,0.0,5.749511833283905,5.733667477162185,0.0,5.749511833283905,0.0,73.64445193262142,15.190125179127332,11.835812092322787,29.265998990082448,40.863640008835716,0.0,0.0,0.0,181.61999999999998,74.96747480225429,39.91624852641899,0.0,17.547724606320003,0.0,0.0,44.11809210128031,0.0,0.0,0.0,5.733667477162185,0.0,0.0,39.85973178974171,55.036209694953385,-0.6537508730280199,-7.891260886171374,3.050557292176385,-0.1999820483749053,1.4026620895271686,3.062499607842321,0.4090909090909091,32,7,10,3,0,3,1,0,1,9,6,10,2,0,0,0,4,-0.21439999999999837,109.54090000000002,0,4,2,0,0,0,0,1,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CLARITHROMYCIN,CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,14.174015769358707,14.174015769358707,0.1107890752592231,-1.964602514028765,0.26582942808159943,49.01923076923077,747.9640000000002,678.4120000000001,747.476891268,304,0,0.3111884202896951,-0.4589365811706784,0.4589365811706784,0.3111884202896951,0.8461538461538461,1.4423076923076923,1.9807692307692308,16.716011862275046,9.73515450017458,2.537054024100342,-2.4951675312364734,2.4145387611041005,-2.611836183630884,5.8329863033624445,-0.31898897378644575,3.0876165198947456,2.2219520946543754,1187.5764542086654,39.67047943846528,33.89898375426513,33.89898375426513,23.986178967401734,18.882883103712757,18.882883103712757,16.631470852723787,16.631470852723787,12.26882579953749,12.26882579953749,8.584995247874591,8.584995247874591,-1.3000000000000005,47935039872.76935,45.09200083534669,17.659166368284723,9.37792232192957,310.2792452855395,58.484059986813634,29.696194920593534,12.580053458670426,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,27.694948798762496,74.90023203227615,44.43597567311321,47.639839606870275,63.1732246241068,11.75255023431679,0.0,4.899909730850478,23.671624184645573,179.17743631136617,28.314939047909448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.65028641519538,42.747115044743985,23.671624184645573,94.92065848861026,0.0,0.0,0.0,0.0,182.91,101.75190007845703,30.015183947506465,0.0,37.19151703203923,6.4208216229260096,0.0,21.14333228224569,48.46616039783436,32.842728095586104,0.0,33.15804067660034,43.86754276257445,0.0,30.070550212700443,45.554949847812736,-4.244220018389807,-4.469379090464671,-0.2831510558060053,-8.729879224204524,17.05158608857152,6.765333810539196,0.9473684210526315,52,4,14,0,3,3,0,0,0,14,4,14,8,0,3,3,3,2.439700000000004,191.0481999999994,0,4,3,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ETHIONAMIDE,CHEMBL1441,CCc1cc(C(N)=S)ccn1,5.441001511715797,5.441001511715797,0.43250000000000055,0.43250000000000055,0.6725460532160717,9.545454545454545,166.24900000000002,156.16899999999998,166.05646932,58,0,0.10360772372760571,-0.3894472327918176,0.3894472327918176,0.10360772372760571,1.7272727272727273,2.4545454545454546,3.0,32.092038611549484,10.18265098273496,1.958709558102408,-1.98539793686907,2.0104252625210552,-2.0929843093650176,7.802850292231314,1.0336748358814558,2.0455827449643653,3.0058892189147386,270.54949758389114,8.267584713501616,6.371969743908873,7.1884663248365985,5.236382105218448,3.484623876221478,3.8928721666853408,2.2536583124174547,2.693484718044902,1.4633220060053453,1.6990242664008615,0.8247979358636289,0.9517648827064851,-0.96,333.42998742919156,8.139601593625498,3.436571191990665,1.9806971480307827,71.44454838785089,5.733667477162185,4.988502101738191,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,19.14161064273732,18.55355575984923,17.454223058158533,0.0,0.0,17.206375544784887,0.0,4.9839785209472085,5.733667477162185,13.344558822616634,0.0,29.58695719508175,0.0,0.0,5.733667477162185,0.0,0.0,12.217873443046695,9.9724806226854,6.4208216229260096,0.0,18.18111668623608,18.3295777085363,0.0,0.0,0.0,38.91,0.0,0.0,0.0,0.0,4.988502101738191,17.678201109471466,0.0,6.196843571613076,19.056471336613843,4.9839785209472085,17.95154092020888,0.0,4.819569160997732,4.557592592592593,0.0,7.359658919123205,0.0,3.739907407407407,2.642638888888889,2.0472996976568405,0.0,0.25,11,2,2,0,0,0,0,1,1,2,1,3,2,0,0,0,1,1.2782,49.502400000000016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67,TICARCILLIN,CHEMBL1449,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,12.413533320735702,12.413533320735702,0.34856104864785475,-1.4002000398925,0.5000831278778665,28.0,384.4350000000001,368.30700000000013,384.04497823199995,134,0,0.3273993847027013,-0.48039845298335093,0.48039845298335093,0.3273993847027013,1.32,2.0,2.52,32.16694944348863,9.947455419337661,2.639201643042093,-2.4334890065337293,2.5036339873033193,-2.7057994405690593,8.01315460495843,-0.16104128092085288,3.0875213479922636,1.7671216934608431,747.2125440256156,18.516143379015546,13.332582413610435,14.965575575465888,11.64757159264516,7.429688558110449,9.252150410947408,6.412338850406036,8.963257304125927,4.358347382116034,6.631343871179007,3.2273564845022293,5.538807778522389,-2.07,330222.7582531646,17.743396644177704,6.025297123083352,2.7846049474565744,150.74182912495644,20.429753124538223,17.45755447126466,5.917906046161393,11.814359458703011,0.0,11.938610575903699,14.383611552215466,4.794537184071822,11.336785877934737,11.761884949391115,0.0,36.237418500471684,4.747022453217559,0.0,29.3912035259687,46.85164086193256,0.0,10.216698334856808,0.0,41.969957370024865,0.0,22.389944101090435,0.0,0.0,5.316788604006331,0.0,0.0,23.098670827325854,61.070511479620805,19.178148736287287,0.0,25.328831937239634,16.82649260939344,0.0,0.0,0.0,124.01,51.875453005250314,29.3912035259687,0.0,0.0,5.563451491696996,0.0,27.998580558176332,30.67396700877469,0.0,5.316788604006331,0.0,-0.7031795634920632,2.562334639166349,48.92110652906964,23.921134487222602,0.34856104864785475,-5.079346666716119,-0.3443112719911974,0.0,3.457034131426267,0.0,0.4666666666666667,25,3,8,0,2,2,0,1,1,6,3,10,5,0,2,2,3,0.5479999999999997,90.35430000000005,2,0,0,0,0,0,0,0,2,2,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
